id_cliente,fecha_alta,canal_alta,tienda_alta,genero,edad,provincia,acepta_marketing,email
CLI01727,2023-07-27,Tienda,T14,M,46.0,Santa Fe,True,eruiz@example.com
CLI01728,2024-10-28,Tienda,T26,M,33.0,CABA,True,jazmin70@example.org
CLI01729,2025-11-06,Tienda,T02,M,40.0,Salta,True,maia42@example.org
CLI01730,2025-09-20,Tienda,T10,F,59.0,CABA,True,diazfelipe@example.org
CLI01731,2024-01-26,Online,,F,41.0,Mendoza,True,carrizobastian@example.com
CLI01732,2022-09-12,Tienda,T08,M,46.0,Cordoba,True,santiago78
CLI01733,2022-12-07,Tienda,T23,F,18.0,Cordoba,False,gomezmaximo@example.net
CLI01734,2024-05-24,Tienda,T18,F,49.0,Santa Fe,True,vsanchez@example.net
CLI01735,2022-09-22,Online,,M,45.0,Neuquen,True,renatarodriguez@example.net
CLI01736,2025-03-29,Online,,M,60.0,Cordoba,False,pereyramartina
CLI01737,2025-11-30,Online,,M,18.0,Mendoza,True,coronelvictoria@example.net
CLI01738,2025-03-24,Tienda,T20,F,42.0,Santa Fe,True,agustin82
CLI01739,2022-09-03,Online,,,40.0,Santa Fe,True,benjaminojeda@example.net
CLI01740,2025-12-09,Tienda,T14,F,43.0,Neuquen,True,ian-ezequiel80@example.org
CLI01741,2022-10-21,Tienda,S06,F,33.0,Mendoza,True,quirogaisabella@example.org
CLI01742,2025-01-03,Tienda,T16,M,44.0,Tucuman,True,quirogadelfina
CLI01743,2023-04-04,Online,,M,51.0,Mendoza,True,cfernandez@example.net
CLI01744,2022-06-12,Tienda,T24,M,42.0,CABA,False,lopezbastian@example.org
CLI01745,2024-04-04,Tienda,T20,M,,Mendoza,True,mateosanchez@example.org
CLI01746,2024-11-18,Tienda,T09,M,38.0,Mendoza,True,mora51@example.com
CLI01747,2024-04-16,Online,,M,36.0,Tucuman,True,catalina48@example.com
CLI01748,2024-07-11,Tienda,T19,M,42.0,Mendoza,True,carmelaacuna@example.net
CLI01749,2024-11-19,Tienda,T02,F,31.0,CABA,False,valentino40@example.org
CLI01750,2024-07-11,Online,,F,18.0,Cordoba,True,thiago-agustin50@example.com
CLI01751,2024-01-22,Online,,F,,Entre Rios,False,toledofelipe@example.net
CLI01752,2024-10-18,Online,,M,18.0,Cordoba,False,odiaz@example.com
CLI01753,2025-07-30,Tienda,T08,M,40.0,Cordoba,True,thiago-valentin04@example.com
CLI01754,2024-03-19,Online,,M,,Tucuman,True,valdezsebastian@example.org
CLI01755,2024-10-23,Online,,F,37.0,Neuquen,True,wherrera@example.com
CLI01756,2024-01-12,Sucursal,T03,M,,Mendoza,True,frodriguez@example.org
CLI01757,2023-03-21,Tienda,T06,F,41.0,Neuquen,False,mendezjustina@example.org
CLI01758,2025-03-20,Tienda,T22,F,29.0,Entre Rios,True,valentina83@example.com
CLI01759,2023-07-30,Tienda,T06,,23.0,Cordoba,True,franco86@example.net
CLI01760,2023-12-30,Online,,M,45.0,Neuquen,True,orianaaguirre@example.org
CLI01761,2025-05-20,Online,,M,60.0,Entre Rios,True,luciano89@example.org
CLI01762,2024-08-31,Online,,F,46.0,Neuquen,False,avilajuana@example.com
CLI01763,2022-10-28,Sucursal,S01,F,43.0,Mendoza,True,srodriguez@example.com
CLI01764,2023-10-26,Online,,M,26.0,Buenos Aires,False,martinafigueroa@example.com
CLI01765,2025-06-21,Tienda,T23,F,5.0,Salta,False,agustina65@example.net
CLI01766,2023-10-20,Tienda,T09,F,47.0,Buenos Aires,True,thiago-ezequiel11@example.org
CLI01767,2024-11-24,Tienda,T21,M,32.0,Cordoba,False,zgomez@example.org
CLI01768,2024-03-27,Tienda,T17,M,54.0,CABA,True,zoevera@example.net
CLI01769,2025-08-10,Online,,,40.0,Santa Fe,True,caceresclara@example.net
CLI01770,2025-06-03,Online,,F,46.0,CABA,False,juan-ignacioromero@example.net
CLI01771,2023-10-03,Tienda,T24,F,34.0,Entre Rios,True,valentinomartinez@example.com
CLI01772,2022-04-27,Online,,F,34.0,Neuquen,True,gomezvalentina@example.com
CLI01773,2025-07-21,Tienda,T05,F,44.0,Salta,True,almavillalba@example.com
CLI01774,2025-01-02,Tienda,T28,M,46.0,Neuquen,True,riosfrancesca@example.net
CLI01775,2023-01-15,Tienda,T06,F,46.0,Mendoza,True,ambar51@example.org
CLI01776,2024-09-29,Online,,X,,Salta,True,garciaguadalupe@example.net
CLI01777,2025-02-07,Tienda,T08,M,31.0,Tucuman,True,gomezemiliano@example.net
CLI01778,2024-06-06,Online,,,41.0,Neuquen,True,iromero@example.net
CLI01779,2025-03-31,Tienda,T23,F,18.0,Neuquen,True,rgarcia@example.org
CLI01780,2024-07-18,Sucursal,T19,M,55.0,Buenos Aires,True,ayalajuan-ignacio@example.com
CLI01781,2022-01-24,Online,,F,45.0,Santa Fe,False,samuel47@example.org
CLI01782,2025-05-17,Online,,M,41.0,Cordoba,True,juan-bautistagonzalez@example.com
CLI01783,2025-05-11,Sucursal,T11,M,31.0,CABA,False,gaelgimenez@example.org
CLI01784,2022-07-20,Tienda,T11,X,52.0,Tucuman,True,hernandezmateo-agustin@example.net
CLI01785,2022-03-04,Tienda,T23,M,37.0,Buenos Aires,False,pmansilla@example.net
CLI01786,2023-03-14,Online,,F,67.0,Cordoba,False,crodriguez
CLI01787,2022-06-26,Tienda,T09,,,CABA,True,delfina09@example.org
CLI01788,2023-09-12,Tienda,T21,M,,Tucuman,True,gonzalogarcia@example.com
CLI01789,2022-12-04,Tienda,T03,M,51.0,Neuquen,True,ymartin@example.net
CLI01790,2024-08-10,Tienda,T07,M,33.0,CABA,False,isabellacruz@example.net
CLI01791,2022-10-31,Tienda,T20,X,33.0,Santa Fe,False,jvillalba@example.net
CLI01792,2023-01-22,Sucursal,T26,M,37.0,Mendoza,True,agustinadiaz@example.org
CLI01793,2023-07-26,Tienda,T25,M,39.0,Cordoba,False,sofiagimenez
CLI01794,2024-05-01,Online,,F,44.0,Tucuman,True,medinabianca@example.net
CLI01795,2023-10-30,Tienda,T20,F,51.0,Entre Rios,True,gutierrezmartin@example.net
CLI01796,2023-09-18,Tienda,T19,F,,Neuquen,True,renata45@example.org
CLI01797,2023-12-19,Tienda,T10,F,31.0,Santa Fe,True,malena34@example.com
CLI01798,2024-02-21,Online,,F,22.0,Tucuman,True,mateo46
CLI01799,2024-02-02,Online,,F,29.0,Cordoba,True,cordobajuan-cruz@example.org
CLI01800,2023-11-23,Tienda,T10,M,46.0,Santa Fe,True,xbenitez@example.com
CLI01801,2025-01-15,Tienda,T22,M,53.0,Tucuman,True,gescobar@example.com
CLI01802,2022-09-14,Tienda,T24,F,66.0,Cordoba,True,valentino03@example.com
CLI01803,2023-05-12,Tienda,T03,F,22.0,CABA,True,vicenteaguirre@example.net
CLI01804,2024-08-11,Tienda,T25,M,42.0,Entre Rios,False,umartinez@example.net
CLI01805,2022-01-11,Online,,M,37.0,Santa Fe,True,benjamin34@example.com
CLI01806,2022-12-31,Online,,M,35.0,Tucuman,True,pfernandez@example.org
CLI01807,2024-03-11,Tienda,T12,F,43.0,Entre Rios,True,rodriguezmateo-ezequiel@example.net
CLI01808,2025-12-02,Tienda,T16,F,37.0,CABA,True,ana-paulamoreno@example.org
CLI01809,2024-12-26,Online,,F,37.0,Buenos Aires,True,joaquinmartinez@example.org
CLI01810,2025-05-24,Online,,,32.0,Salta,True,diazmia-jazmin@example.org
CLI01811,2025-09-05,Online,,F,46.0,Neuquen,False,garciaemanuel@example.org
CLI01812,2024-08-29,Online,,M,55.0,Mendoza,True,alvarezluciana@example.org
CLI01813,2025-05-19,Tienda,T07,F,64.0,Cordoba,False,molinalourdes@example.com
CLI01814,2024-12-29,Tienda,T06,F,33.0,Cordoba,True,gomezlisandro@example.net
CLI01815,2024-12-11,Tienda,T10,F,26.0,CABA,True,thiagoledesma@example.net
CLI01816,2024-10-23,Tienda,T09,M,37.0,Tucuman,True,juan-ignacioramos@example.net
CLI01817,2023-11-13,Online,,F,29.0,CABA,True,mateo80@example.org
CLI01818,2023-01-06,Sucursal,T10,F,55.0,Entre Rios,True,sgodoy@example.com
CLI01819,2022-01-14,Tienda,S12,M,29.0,Salta,True,emiliano26@example.net
CLI01820,2024-12-21,Tienda,T07,F,42.0,CABA,True,fvazquez@example.org
CLI01821,2022-10-02,Tienda,T10,F,22.0,Neuquen,False,vramirez@example.com
CLI01822,2022-02-12,Tienda,T23,F,36.0,Salta,True,lourdes37@example.org
CLI01823,2025-05-19,Tienda,T05,M,43.0,Buenos Aires,False,catalinadiaz@example.org
CLI01824,2025-02-14,Online,,,62.0,Mendoza,True,tacosta
CLI01825,2024-06-08,Tienda,T17,M,,CABA,True,sosasantino
CLI01826,2024-04-12,Tienda,T12,F,46.0,Santa Fe,True,tfarias
CLI01827,2024-08-26,Online,,F,18.0,CABA,True,ninafernandez@example.net
CLI01828,2024-05-22,Online,,F,24.0,Tucuman,True,paulaperez@example.net
CLI01829,2025-01-29,Tienda,T25,M,29.0,Entre Rios,True,paula46
CLI01830,2025-08-21,Tienda,T16,F,34.0,Mendoza,False,garciaisabella@example.net
CLI01831,2023-04-08,Tienda,T28,F,47.0,Cordoba,True,garcialisandro@example.org
CLI01832,2025-06-20,Tienda,T19,F,49.0,Neuquen,True,mendozamia@example.org
CLI01833,2024-07-17,Online,,F,5.0,Santa Fe,True,bruno22@example.org
CLI01834,2025-06-29,Online,,F,48.0,Buenos Aires,False,luciamaidana@example.net
CLI01835,2022-09-22,Online,,M,25.0,Buenos Aires,True,qflores@example.org
CLI01836,2022-04-26,Online,,F,66.0,Santa Fe,False,gonzalezvalentino@example.org
CLI01837,2022-06-17,Tienda,T05,M,45.0,Salta,True,dante58@example.org
CLI01838,2022-02-14,Tienda,T18,M,43.0,Cordoba,True,lopezsantiago@example.org
CLI01839,2022-05-15,Tienda,T17,F,38.0,Santa Fe,False,zvera@example.org
CLI01840,2024-05-30,Tienda,T27,F,40.0,Entre Rios,True,rodrigueznicolas@example.org
CLI01841,2025-02-09,Sucursal,T19,M,-3.0,CABA,True,martinezagustina@example.com
CLI01842,2024-10-29,Tienda,T12,F,31.0,Neuquen,True,bperez@example.com
CLI01843,2024-02-08,Online,,M,51.0,Mendoza,True,zrodriguez@example.org
CLI01844,2025-04-21,Tienda,T14,M,44.0,Mendoza,True,charoruiz@example.net
CLI01845,2024-04-20,Online,,F,51.0,Buenos Aires,False,nina06@example.org
CLI01846,2024-11-05,Online,,F,40.0,CABA,True,emmamartinez@example.net
CLI01847,2022-10-09,Tienda,T13,F,50.0,CABA,True,josefinasoria@example.org
CLI01848,2022-01-31,Online,,F,30.0,Cordoba,True,gomezlautaro@example.net
CLI01849,2025-11-18,Tienda,T13,F,85.0,Neuquen,False,acunatomas@example.org
CLI01850,2022-02-20,Online,,F,31.0,Santa Fe,True,santiago-benjamin20@example.org
CLI01851,2022-01-18,Online,,F,34.0,Buenos Aires,False,rjuarez@example.com
CLI01852,2022-09-19,Online,,M,54.0,Cordoba,True,leon42@example.com
CLI01853,2025-11-03,Online,,F,58.0,Cordoba,True,dleiva@example.net
CLI01854,2022-07-02,Online,,F,,Cordoba,True,ortizsofia-belen@example.com
CLI01855,2023-06-13,Tienda,T12,,18.0,Entre Rios,True,tortiz@example.com
CLI01856,2023-12-21,Online,,M,21.0,Tucuman,False,ortizjosefina@example.org
CLI01857,2023-08-09,Online,,F,27.0,Tucuman,True,thiago-benjamin82@example.net
CLI01858,2023-06-06,Online,,M,132.0,Mendoza,True,brunoortiz
CLI01859,2022-10-16,Online,,,,Neuquen,True,wromero@example.com
CLI01860,2024-06-29,Online,,M,,CABA,True,molinavalentino@example.com
CLI01861,2024-08-29,Sucursal,T20,M,56.0,Entre Rios,False,lopezgiovanni@example.com
CLI01862,2024-11-09,Tienda,T10,M,32.0,Entre Rios,True,msosa@example.com
CLI01863,2022-11-30,Online,,F,48.0,CABA,True,franciscoromero@example.org
CLI01864,2024-03-06,Tienda,T03,F,53.0,Buenos Aires,True,suarezciro@example.org
CLI01865,2024-10-17,Online,,F,,CABA,True,vpereyra@example.org
CLI01866,2025-12-22,Tienda,T04,F,38.0,Salta,True,helena23@example.com
CLI01867,2023-12-20,Online,,,30.0,Cordoba,True,hbravo@example.com
CLI01868,2022-11-25,Tienda,T15,F,51.0,Santa Fe,True,peraltajuan-ignacio@example.net
CLI01869,2025-10-27,Tienda,T01,F,62.0,Entre Rios,True,ecastro@example.org
CLI01870,2024-10-14,Sucursal,T04,F,33.0,Salta,True,maximo29@example.org
CLI01871,2023-09-29,Online,,M,68.0,Entre Rios,True,jazmin22@example.com
CLI01872,2025-02-14,Tienda,T05,F,65.0,Cordoba,True,alma50@example.org
CLI01873,2022-05-09,Online,,F,37.0,Cordoba,False,santino93@example.org
CLI01874,2025-01-15,Tienda,T19,F,19.0,Neuquen,False,hdiaz@example.com
CLI01875,2022-12-21,Tienda,T16,F,32.0,Cordoba,True,catalinafernandez@example.net
CLI01876,2025-09-14,Tienda,T13,M,36.0,Neuquen,True,jgonzalez@example.com
CLI01877,2022-10-29,Tienda,T18,M,,Mendoza,True,maria-belen47@example.net
CLI01878,2025-10-12,Online,,M,18.0,Neuquen,False,juliasanchez@example.net
CLI01879,2025-10-13,Tienda,T24,M,75.0,Mendoza,False,rodriguezpilar@example.org
CLI01880,2024-06-21,Tienda,T25,M,73.0,Entre Rios,True,lorenzomansilla@example.net
CLI01881,2023-01-04,Online,,M,30.0,Buenos Aires,True,claraluna@example.com
CLI01882,2023-05-20,Online,,M,18.0,CABA,True,mateo-valentin18@example.net
CLI01883,2025-09-24,Online,,M,38.0,Salta,True,thiago-valentinluna@example.org
CLI01884,2022-08-10,Sucursal,S18,M,46.0,Tucuman,True,facundo10@example.net
CLI01885,2022-06-14,Sucursal,T11,F,59.0,Neuquen,True,wperez@example.net
CLI01886,2024-09-09,Tienda,T09,X,51.0,Cordoba,True,tperez@example.com
CLI01887,2022-12-02,Tienda,T03,M,38.0,Salta,False,santiago-benjamin64@example.net
CLI01888,2024-09-03,Online,,F,18.0,CABA,True,benjamincastillo@example.org
CLI01889,2023-04-27,Online,,M,48.0,Neuquen,False,munozjuan-cruz@example.net
CLI01890,2025-05-16,Tienda,T19,F,52.0,Salta,True,morenafernandez@example.com
CLI01891,2024-08-08,Online,,M,36.0,Neuquen,False,brunogarcia@example.org
CLI01892,2025-01-13,Online,,M,44.0,Neuquen,True,ruizjazmin@example.org
CLI01893,2022-07-25,Tienda,T04,F,43.0,Salta,True,martinezvictoria@example.org
CLI01894,2022-11-29,Tienda,S20,M,37.0,CABA,True,cgonzalez@example.com
CLI01895,2025-11-06,Online,,F,24.0,Buenos Aires,True,ruiznicolas
CLI01896,2023-05-03,Online,,F,45.0,Santa Fe,True,maitemoreno@example.org
CLI01897,2024-09-22,Online,,M,21.0,Mendoza,True,hgomez@example.com
CLI01898,2023-01-27,Tienda,T27,F,60.0,Cordoba,False,sarias@example.net
CLI01899,2023-07-25,Tienda,T23,F,28.0,Neuquen,False,sofia-belenrodriguez@example.net
CLI01900,2024-11-28,Online,,M,47.0,Entre Rios,True,veraalma@example.net
CLI01901,2024-10-27,Tienda,T06,M,5.0,Santa Fe,False,olivia05@example.org
CLI01902,2024-02-08,Online,,M,46.0,Buenos Aires,True,xalvarez@example.com
CLI01903,2025-01-03,Online,,M,38.0,Entre Rios,False,pruiz
CLI01904,2023-11-19,Tienda,T16,F,48.0,Entre Rios,True,ema81@example.net
CLI01905,2022-08-10,Tienda,T26,M,29.0,Salta,True,perezluca@example.org
CLI01906,2023-03-01,Tienda,T17,,18.0,Tucuman,True,maria-victoriamedina@example.org
CLI01907,2022-04-12,Tienda,T28,F,37.0,CABA,True,thiago-joaquin22@example.org
CLI01908,2023-12-10,Tienda,T16,M,36.0,Cordoba,False,bastian55@example.net
CLI01909,2022-07-25,Tienda,T21,F,19.0,Tucuman,False,julian16@example.net
CLI01910,2024-10-28,Online,,F,31.0,Cordoba,True,maria-luz50@example.org
CLI01911,2023-12-19,Tienda,T12,F,18.0,Tucuman,True,aguirremateo@example.net
CLI01912,2023-10-26,Tienda,T28,F,42.0,Cordoba,False,htoledo@example.org
CLI01913,2023-11-07,Online,,F,35.0,Entre Rios,True,luciarodriguez
CLI01914,2023-01-30,Online,,M,41.0,Buenos Aires,True,agustin19
CLI01915,2022-03-08,Tienda,T07,F,77.0,Cordoba,True,lautaro-nahuelfernandez@example.org
CLI01916,2023-07-07,Online,,F,43.0,Cordoba,True,lmansilla@example.net
CLI01917,2024-02-11,Tienda,T24,M,46.0,Mendoza,False,peraltabenjamin@example.com
CLI01918,2023-03-29,Sucursal,T04,M,,Santa Fe,True,valentinomartinez@example.com
CLI01919,2024-11-27,Tienda,T27,M,39.0,Santa Fe,True,floressantino-benjamin@example.org
CLI01920,2023-11-20,Online,,M,5.0,Mendoza,True,lautaro-nicolascruz@example.org
CLI01921,2025-08-31,Tienda,T11,F,53.0,Cordoba,True,alvaroquiroga@example.org
CLI01922,2024-12-16,Tienda,T26,M,55.0,Entre Rios,False,benjamin45@example.com
CLI01923,2022-01-05,Sucursal,T25,M,18.0,Santa Fe,True,francoana-paula@example.com
CLI01924,2024-05-07,Online,,M,38.0,Cordoba,False,ninamartin@example.com
CLI01925,2025-03-01,Tienda,T03,M,,Cordoba,False,maximoflores@example.com
CLI01926,2023-11-18,Tienda,T12,M,33.0,Entre Rios,True,lautaro-nahuelherrera@example.org
CLI01927,2023-08-08,Tienda,T11,M,58.0,Neuquen,True,xmunoz@example.com
CLI01928,2024-10-25,Online,,M,33.0,Mendoza,False,alma-jazminmoyano@example.net
CLI01929,2025-10-31,Tienda,T24,M,53.0,Mendoza,True,benjaminpereyra@example.com
CLI01930,2025-02-08,Tienda,T24,F,33.0,Mendoza,True,samuelsanchez@example.com
CLI01931,2022-01-23,Online,,F,35.0,Mendoza,True,sol05@example.com
CLI01932,2025-03-17,Tienda,T10,M,51.0,CABA,True,ludmilacoronel@example.com
CLI01933,2025-01-06,Tienda,T19,,30.0,Tucuman,False,benjamin-ezequielaguirre@example.com
CLI01934,2024-04-11,Sucursal,T09,F,38.0,Buenos Aires,False,xromero@example.org
CLI01935,2023-07-03,Tienda,T28,F,25.0,Santa Fe,False,sgonzalez@example.net
CLI01936,2025-02-09,Online,,,28.0,Entre Rios,False,bduarte@example.net
CLI01937,2024-04-12,Online,,F,,Cordoba,False,dylan19@example.org
CLI01938,2025-12-27,Tienda,T18,M,49.0,Santa Fe,False,wmunoz@example.com
CLI01939,2023-09-07,Tienda,T07,,24.0,Entre Rios,True,diazmanuel
CLI01940,2022-08-16,Tienda,S20,F,24.0,Cordoba,True,sofiamedina@example.com
CLI01941,2025-02-23,Online,,,76.0,Tucuman,False,fflores@example.net
CLI01942,2022-12-14,Tienda,T13,M,31.0,CABA,False,emmagonzalez@example.net
CLI01943,2024-05-22,Tienda,T21,M,28.0,Tucuman,True,julieta35@example.com
CLI01944,2024-05-04,Online,,M,48.0,Cordoba,False,garciabenjamin@example.org
CLI01945,2024-02-06,Online,,X,30.0,Cordoba,True,ludmilapaez@example.com
CLI01946,2023-12-13,Online,,M,35.0,Salta,True,ualvarez@example.org
CLI01947,2023-06-14,Online,,M,53.0,Neuquen,True,vgarcia@example.org
CLI01948,2023-08-25,Online,,F,54.0,Salta,False,lopezbautista@example.net
CLI01949,2024-01-13,Sucursal,T12,M,38.0,Entre Rios,False,nahiara-jazmin26@example.com
CLI01950,2025-02-24,Online,,F,59.0,Mendoza,True,juan-ignacio88@example.com
CLI01951,2024-12-04,Online,,F,38.0,CABA,True,maria-belennavarro@example.net
CLI01952,2024-04-19,Online,,M,37.0,Mendoza,True,isabellarodriguez@example.net
CLI01953,2023-01-19,Tienda,T07,F,40.0,Mendoza,True,thiago-joaquin36@example.org
CLI01954,2022-02-16,Tienda,T12,M,36.0,CABA,True,molinaclara@example.net
CLI01955,2025-01-26,Tienda,T03,F,48.0,CABA,True,agonzalez@example.net
CLI01956,2024-04-17,Tienda,T01,F,44.0,Buenos Aires,True,luz-maria69@example.org
CLI01957,2022-01-15,Online,,F,30.0,Tucuman,True,renatasilva
CLI01958,2025-04-27,Sucursal,T17,F,43.0,Buenos Aires,True,jazmindiaz@example.org
CLI01959,2023-01-02,Online,,F,33.0,Mendoza,True,ariasjulieta@example.com
CLI01960,2024-02-12,Tienda,T21,F,32.0,Tucuman,True,facundorodriguez@example.org
CLI01961,2024-07-23,Tienda,T24,M,38.0,CABA,True,maia82@example.com
CLI01962,2022-03-05,Tienda,T02,F,55.0,Cordoba,False,imunoz@example.org
CLI01963,2023-04-13,Online,,F,44.0,CABA,False,bautista21@example.org
CLI01964,2023-08-11,Tienda,T07,F,58.0,Mendoza,True,soriatiziana@example.org
CLI01965,2025-08-21,Tienda,T02,F,62.0,Buenos Aires,True,gnunez@example.net
CLI01966,2024-08-15,Tienda,T11,M,40.0,Santa Fe,False,yolivera@example.com
CLI01967,2025-07-26,Tienda,T08,,32.0,Mendoza,False,lautaro66@example.org
CLI01968,2022-05-02,Tienda,T18,M,,Santa Fe,False,laradiaz@example.org
CLI01969,2024-04-24,Online,,,,Santa Fe,True,juan-ignaciosuarez@example.org
CLI01970,2022-12-16,Tienda,S28,F,52.0,Tucuman,True,pilarcastro@example.com
CLI01971,2025-10-28,Sucursal,T19,F,63.0,Entre Rios,True,camila73@example.net
CLI01972,2023-11-03,Tienda,T03,F,22.0,CABA,True,zgomez@example.net
CLI01973,2022-10-13,Online,,F,53.0,CABA,True,bruno90@example.org
CLI01974,2024-10-05,Tienda,T04,F,55.0,Mendoza,True,ufigueroa@example.com
CLI01975,2024-12-22,Tienda,T12,M,75.0,Neuquen,False,guillermina49@example.net
CLI01976,2022-03-13,Tienda,T10,M,,Mendoza,True,morenasosa@example.org
CLI01977,2025-10-16,Tienda,T14,M,40.0,Cordoba,False,gomezsantino@example.net
CLI01978,2025-10-26,Tienda,T13,F,19.0,Mendoza,True,gramirez@example.net
CLI01979,2023-04-15,Online,,M,30.0,Tucuman,False,acostasara
CLI01980,2024-10-26,Online,,F,25.0,Mendoza,True,tomas08@example.net
CLI01981,2024-05-01,Tienda,T20,F,26.0,Neuquen,False,martinezsantiago@example.org
CLI01982,2022-05-12,Tienda,T27,M,28.0,Santa Fe,True,castrothiago-nicolas@example.net
CLI01983,2022-11-09,Online,,F,19.0,Santa Fe,True,rodriguezalma-jazmin@example.net
CLI01984,2024-07-17,Tienda,T01,M,39.0,Santa Fe,True,matildagomez@example.org
CLI01985,2025-11-26,Online,,X,46.0,Mendoza,True,facundo78@example.org
CLI01986,2025-06-09,Online,,F,51.0,Tucuman,False,guadalupe00@example.org
CLI01987,2025-05-20,Tienda,T15,,39.0,Tucuman,True,angel-gabrielcordoba@example.org
CLI01988,2024-12-09,Tienda,T28,M,55.0,Tucuman,False,julian12@example.net
CLI01989,2025-05-06,Online,,F,55.0,Buenos Aires,True,jcampos@example.net
CLI01990,2024-11-17,Online,,M,19.0,Santa Fe,True,escobarjuan-francisco@example.com
CLI01991,2022-02-18,Tienda,T02,F,37.0,CABA,True,yfarias@example.org
CLI01992,2023-01-08,Online,,F,23.0,Tucuman,True,perezagustina@example.org
CLI01993,2023-03-28,Tienda,T09,M,27.0,Tucuman,True,milagros31@example.com
CLI01994,2024-01-27,Online,,F,43.0,Entre Rios,False,emilia26@example.net
CLI01995,2023-01-30,Tienda,T08,F,39.0,Entre Rios,True,moralesjuana@example.net
CLI01996,2025-02-24,Online,,M,61.0,Entre Rios,False,garciazoe-jazmin@example.com
CLI01997,2022-06-22,Online,,M,69.0,Entre Rios,False,lautaro-benjamin16@example.net
CLI01998,2024-10-06,Online,,M,,Tucuman,True,bferreyra@example.net
CLI01999,2023-08-04,Online,,M,38.0,Entre Rios,True,santiagogomez@example.org
CLI02000,2023-03-23,Tienda,T10,F,39.0,Salta,True,sanchezolivia@example.org
CLI02001,2025-12-24,Online,,M,40.0,Mendoza,False,bgonzalez@example.net
CLI02002,2024-03-23,Online,,F,49.0,Entre Rios,True,uma50@example.org
CLI02003,2025-11-18,Online,,M,30.0,Buenos Aires,True,luciano24
CLI02004,2022-07-02,Tienda,T20,M,49.0,CABA,True,sanchezmorena-jazmin@example.org
CLI02005,2023-03-23,Tienda,T21,M,37.0,Tucuman,True,lola98@example.com
CLI02006,2025-10-04,Tienda,T21,,55.0,Tucuman,True,lourdes79@example.com
CLI02007,2025-07-14,Online,,M,60.0,Santa Fe,True,ayalamartina@example.com
CLI02008,2022-06-20,Tienda,T05,M,65.0,Tucuman,True,mateo06@example.net
CLI02009,2022-04-23,Tienda,T28,F,38.0,Entre Rios,True,velazquezgabriel@example.net
CLI02010,2025-07-18,Tienda,T10,M,,Salta,True,poncelucio@example.com
CLI02011,2022-10-14,Sucursal,T09,M,18.0,Neuquen,True,kcastillo@example.org
CLI02012,2025-08-19,Tienda,T24,F,37.0,Neuquen,True,agustin86@example.net
CLI02013,2024-08-10,Online,,F,21.0,Buenos Aires,True,renata25@example.org
CLI02014,2022-09-01,Online,,M,18.0,Tucuman,False,jmoyano@example.com
CLI02015,2024-03-05,Tienda,T11,F,36.0,Cordoba,True,ian-benjamin36@example.net
CLI02016,2022-06-06,Tienda,S05,M,27.0,Mendoza,True,sofiamorales@example.net
CLI02017,2023-07-25,Tienda,T14,F,50.0,Cordoba,True,ana-paularuiz@example.net
